epoch,loss,val_iou,val_f1,sec,model
21,0.5702569098285739,0.5371067906251689,0.6988542291283716,79.55638194084167,unet_r18
22,0.5738327804184149,0.6085526795774934,0.7566462538700782,76.85527205467224,unet_r18
23,0.5603268519635238,0.5859519223093541,0.7389277241848936,73.66036224365234,unet_r18
24,0.5353813376573343,0.6117957369690695,0.7591479775464997,72.44730281829834,unet_r18
25,0.551020718637913,0.5993297851819978,0.749476175251493,72.32300519943237,unet_r18
26,0.560905314745411,0.6188576883757655,0.7645609528490162,71.05239796638489,unet_r18
27,0.5587811179399963,0.6116275240008349,0.7590184641206438,91.21758341789246,unet_r18
28,0.5547565954426924,0.5820760259477832,0.7358382484799688,89.47792291641235,unet_r18
29,0.5745199937669058,0.6193500812548718,0.7649366105875304,91.91951632499696,unet_r18
30,0.5315528457599973,0.6293975951387305,0.7725525028593678,91.52054476737976,unet_r18
31,0.5469901477178883,0.6208370077152133,0.7660696353304102,95.61981868743896,unet_r18
32,0.5183755763702922,0.5679038104979958,0.7244115445036374,86.04637837409973,unet_r18
33,0.5372768976385631,0.3730087247438679,0.5433450174374558,91.08783078193665,unet_r18
34,0.536939881387211,0.6341822360846712,0.7761462853789246,88.77996873855591,unet_r18
35,0.5386768899384945,0.5870173365755139,0.739774321359573,99.63331413269044,unet_r18
36,0.5286699501531464,0.6450562557602967,0.784236105606213,90.938720703125,unet_r18
37,0.5193773832704339,0.5703157655390262,0.7263708077760522,92.94294929504396,unet_r18
38,0.5118695700334178,0.5791009456108989,0.7334565243856086,102.34023261070251,unet_r18
39,0.5108705301961255,0.6468157431282786,0.7855350494762606,85.04579973220825,unet_r18
40,0.5323637959266466,0.6233374439221121,0.7679702655241899,101.70531678199768,unet_r18
41,0.5241764898870199,0.6213345874201112,0.766448322562201,110.8609583377838,unet_r18
42,0.5042720408666701,0.5808352631094147,0.7348460357177814,100.80268621444702,unet_r18
43,0.4999182956322791,0.6381598590591542,0.7791179298284956,79.5309386253357,unet_r18
44,0.4929238677261368,0.6300523996687306,0.7730455779173403,86.21978425979614,unet_r18
45,0.4861605379080015,0.6513168267615232,0.7888453823108579,89.19691777229309,unet_r18
46,0.5134482278473793,0.5342271283919483,0.6964120481325102,92.03605127334596,unet_r18
47,0.5088489462458898,0.6472058108188461,0.7858226416735529,89.08724117279053,unet_r18
48,0.5310817357921411,0.5570508399469577,0.7155204257375876,100.72498059272766,unet_r18
49,0.4656609487202432,0.6232606656060792,0.7679119919700284,79.15709733963013,unet_r18
50,0.5107593277971896,0.6111960923384921,0.7586861651971876,77.46931004524231,unet_r18
51,0.4885200218312324,0.5839260885587145,0.7373148188878624,75.66296362876892,unet_r18
52,0.4902555668756129,0.5950193334597295,0.746096703629395,76.81966209411621,unet_r18
53,0.5009867486854395,0.6284255473578955,0.7718198088669264,85.08467388153076,unet_r18
54,0.4730927472313245,0.6230255786075685,0.7677335302898635,103.01732420921326,unet_r18
55,0.4892299509355946,0.6207839899306238,0.7660292719910144,165.26091623306274,unet_r18
56,0.4572110332785145,0.6086339467226222,0.7567090672960533,149.6430685520172,unet_r18
57,0.4850223960266226,0.5985697335769721,0.7488816046048962,171.79985976219177,unet_r18
58,0.4776304008232223,0.6117721244042801,0.7591297989849458,181.9344925880432,unet_r18
59,0.486486453976896,0.6177773946159658,0.763735970933895,109.58776116371156,unet_r18
60,0.4976917941655431,0.6130995530548546,0.7601509180183943,118.89647483825684,unet_r18
1,1.5547524070928966,0.4842424753020723,0.6525112754282545,140.72882413864136,unet_r34
2,0.9745544249576236,0.4045026374061022,0.5760083699852008,155.8528189659119,unet_r34
3,0.7846721692217721,0.5601507927708171,0.7180726316537559,156.29915738105774,unet_r34
4,0.68781849789241,0.5501069875726787,0.709766476743769,162.03740453720093,unet_r34
5,0.6581575162117443,0.6099267079000488,0.757707422216286,152.6197967529297,unet_r34
6,0.6292395963082238,0.565422837018578,0.7223899174685001,159.534282207489,unet_r34
7,0.6257887830336889,0.5979332594169152,0.748383270569261,155.30753087997437,unet_r34
8,0.6241240799427032,0.5789871659015985,0.7333652589519283,159.64563941955566,unet_r34
9,0.6191153654030391,0.6021048059434073,0.7516422192977006,157.37505078315735,unet_r34
10,0.6085779151273152,0.5935616752163608,0.7449497367408411,166.85761523246765,unet_r34
11,0.6355297237279869,0.6036992671287722,0.7528833859350975,158.6638960838318,unet_r34
12,0.5660661422307529,0.6268641115236382,0.7706410229143836,168.9608871936798,unet_r34
13,0.5894181723041194,0.5531045383281116,0.7122566764546556,163.08130931854248,unet_r34
14,0.5844277488806892,0.6267220172869367,0.7705336383559742,166.517915725708,unet_r34
15,0.5686409447401289,0.6301781552991801,0.773140227956896,158.60249829292297,unet_r34
16,0.5853293396177746,0.6198171185422396,0.7652927129206368,161.9713327884674,unet_r34
17,0.6276957988739014,0.6212089608276667,0.7663527353198497,163.2336540222168,unet_r34
18,0.579757679342514,0.632572320544974,0.7749394162628129,160.5881705284119,unet_r34
19,0.5702349056327154,0.6190355197691342,0.7646966508275314,163.4472553730011,unet_r34
20,0.5731201585204828,0.6233712935287814,0.7679959551012344,164.21966862678528,unet_r34
21,0.5702335205343034,0.6185690409202594,0.7643406308680705,166.44674253463745,unet_r34
22,0.565681579448874,0.6003756965188859,0.7502934440016984,166.66350984573364,unet_r34
23,0.5436228448081584,0.6184734551652276,0.7642676538084939,160.64551305770874,unet_r34
24,0.5549906506424859,0.6013973390524178,0.7510907185699183,164.0769338607788,unet_r34
25,0.5426722944137596,0.6374491642930545,0.7785880358224913,169.1207947731018,unet_r34
26,0.5260701382325755,0.5346037320091458,0.6967319586916784,164.20592403411865,unet_r34
27,0.5495006978393547,0.6207575562493964,0.7660091465942566,123.8465473651886,unet_r34
28,0.5185882444419558,0.54866099479383,0.7085617790314039,106.91356158256532,unet_r34
29,0.5082276849046586,0.6065426623157718,0.7550906384788599,108.12290954589844,unet_r34
30,0.5326044862823827,0.2358451856503645,0.3816743203579351,108.74350142478944,unet_r34
31,0.5409043700922103,0.633221431112666,0.7754263066230656,108.60406351089478,unet_r34
32,0.5506078667702183,0.6047584493530772,0.7537065152663595,108.4419207572937,unet_r34
33,0.5325531892123676,0.6351369817335895,0.7768608854534138,105.66557383537292,unet_r34
34,0.5336937977681084,0.6345929851695389,0.7764538217490506,87.3287570476532,unet_r34
35,0.5085927495171153,0.6317983228542952,0.774358343191788,96.34217596054076,unet_r34
36,0.5133842518405308,0.647066677230326,0.7857200757876058,212.43228960037231,unet_r34
37,0.5241984134865185,0.5871865154290941,0.7399086493251221,243.7891550064087,unet_r34
38,0.494706644780106,0.6438618241544771,0.7833527303739758,243.72095370292664,unet_r34
39,0.5273956551201759,0.6494194581657795,0.7874521607595922,243.81862711906436,unet_r34
40,0.4813793959716956,0.6362427392597146,0.777687471417071,243.8665473461151,unet_r34
41,0.5033859333230389,0.6100659436609078,0.7578148535627834,243.84006762504575,unet_r34
42,0.5090056435456352,0.6241320767437631,0.7685730559488624,151.68417859077454,unet_r34
43,0.498122940579104,0.6189051376941876,0.7645971629637255,107.3228030204773,unet_r34
44,0.4999476532850946,0.6092766413469998,0.7572055987055425,143.6500825881958,unet_r34
45,0.4825885282267654,0.6302754773823301,0.7732134674494876,109.08182382583618,unet_r34
46,0.4740341460066182,0.6235389596035281,0.7681231865920825,88.58389377593994,unet_r34
47,0.4798732128526483,0.6236589939165319,0.7682142571232449,96.97874283790588,unet_r34
48,0.4793578399315713,0.6418401054338383,0.7818545829275367,111.80558562278748,unet_r34
49,0.4722467416690455,0.6300575238244152,0.773049434901149,96.90876340866087,unet_r34
50,0.5017897567105671,0.5596982866030141,0.7177007135425194,94.99821710586548,unet_r34
51,0.4662303052369564,0.6420784285587665,0.7820313785162033,92.9813151359558,unet_r34
52,0.4809211425719753,0.627713119634125,0.7712822512301448,93.15339517593384,unet_r34
53,0.472807726157563,0.6053853409740345,0.7541931840572674,93.20133256912231,unet_r34
54,0.4537637367962844,0.6283636154776957,0.7717730972432215,94.40726828575134,unet_r34
